subject,predicate,object,chunk_id
orgán policie české republiky,uloží,přestupek proti pořádku ve státní správě,afb2a43e46ba42a1b5575e0ed909b7c6
orgán policie české republiky,uloží,přestupek proti pořádku v územní samosprávě,afb2a43e46ba42a1b5575e0ed909b7c6
orgán policie české republiky,uloží,přestupek proti veřejnému pořádku,afb2a43e46ba42a1b5575e0ed909b7c6
obviněný,složil,peněžní částku,77a317c618384ea4ab1a9aa8c675f2a0
správní orgán,určí,výši peněžité částky,77a317c618384ea4ab1a9aa8c675f2a0
správní orgán,určí,lhůtu k jejímu uhrazení,77a317c618384ea4ab1a9aa8c675f2a0
výše této částky,nesmí být,zjevně nepřiměřená,77a317c618384ea4ab1a9aa8c675f2a0
výše této částky,nesmí být,povaze a závažnosti přestupku,77a317c618384ea4ab1a9aa8c675f2a0
správní orgán,působí,obviněného,8957cbfe1c084b21ac664a59932b0a91
správní orgán,uloží,obviněnému povinnost nahradit poškozenému škodu,8957cbfe1c084b21ac664a59932b0a91
správní orgán,nepřizná,poškozenému nárok na náhradu škody,8957cbfe1c084b21ac664a59932b0a91
správní orgán,odkáže,poškozenému na soud nebo jiný orgán veřejné moci,8957cbfe1c084b21ac664a59932b0a91
správní orgán,vyrozumí,,8957cbfe1c084b21ac664a59932b0a91
stavební zákon,upravuje,společné řízení,253df60b639149a3a3d26376319cc6cf
přestupky více podezřelých,projednají se,ve společném řízení,253df60b639149a3a3d26376319cc6cf
skutková podstata,týká se,porušení právních povinností,253df60b639149a3a3d26376319cc6cf
porušení právních povinností,vyskytují se,ve stejné oblasti veřejné správy,253df60b639149a3a3d26376319cc6cf
týž správní orgán,je příslušný,k projed,253df60b639149a3a3d26376319cc6cf
správní orgán,může rozhodnout,o přestupku příkazem,7a6e0d4556434ec4af9299683b21b9d7
příkazem,lze uložit,správní trest napomenutí,7a6e0d4556434ec4af9299683b21b9d7
příkazem,lze uložit,pokuty,7a6e0d4556434ec4af9299683b21b9d7
příkazem,lze uložit,zákazu činnosti,7a6e0d4556434ec4af9299683b21b9d7
příkazem,lze uložit,propadnutí věci,7a6e0d4556434ec4af9299683b21b9d7
stavební zákon,považuje se,přestupek proti pořádku ve státní správě spáchaný neoprávněným stáním vozidla na místní komunikaci,44f1f124b97b470aa05167a3d404b20d
příkaz na místě,ukládá,pokutu,44f1f124b97b470aa05167a3d404b20d
příkaz na místě,ukládá,peněžitou záruku za splnění povinnosti,44f1f124b97b470aa05167a3d404b20d
obviněný,obdrží,příkazový blok,44f1f124b97b470aa05167a3d404b20d
stavební zákon,považuje se,"právnické osoby, která se dopustila přestupku",a00ece85e6ee4f0b8c4a9d7f125e2c5a
stavební zákon,považuje se,"osobou, která pokračuje v podnikatelské činnosti zemřelé podnikající fyzické osoby, která se dopustila přestupku",a00ece85e6ee4f0b8c4a9d7f125e2c5a
rozhodnutí o schválení dohody o narovnání,upravuje,"popis skutku s označením místa, času a způsobu jeho spáchání",a00ece85e6ee4f0b8c4a9d7f125e2c5a
stavební zákon,považuje se,právnickou nebo podnikající fyzickou osobou,370733b2c89940a599690cb297439f77
stavební zákon,považuje se,"adresa místa, kde se nachází jeho nemovitý majetek",370733b2c89940a599690cb297439f77
stavební zákon,považuje se,"adresa místa, kde vykonává svoji činnost",370733b2c89940a599690cb297439f77
stavební zákon,považuje se,podpis obviněného nebo osoby jednající za obviněného,370733b2c89940a599690cb297439f77
obviněný,zemřel,,c958202c2d2143bb80d780e907395129
obviněný,zanikl,,c958202c2d2143bb80d780e907395129
opatření,považováno za,postačující,c958202c2d2143bb80d780e907395129
správní orgán,zjistí,přestupek,c958202c2d2143bb80d780e907395129
přestupek,lze projednat pouze se,souhlasem osoby přímo postižené,c958202c2d2143bb80d780e907395129
souhlas,nebyl dán,,c958202c2d2143bb80d780e907395129
rozhodnutí o přestupku,upravuje,"popis skutku s označením místa, času a způsobu jeho spáchání",308bf47d67a84c81be0aa89dd237c1ff
rozhodnutí o přestupku,upravuje,právní kvalifikace skutku,308bf47d67a84c81be0aa89dd237c1ff
rozhodnutí o přestupku,upravuje,vyslovení viny,308bf47d67a84c81be0aa89dd237c1ff
rozhodnutí o přestupku,upravuje,"forma zavinění u obviněného, který je fyzickou osobou",308bf47d67a84c81be0aa89dd237c1ff
správní orgán,vrátí,nahrazené náklady,4757a8dbd7004648a2bc240488eaf387
správní orgán,neuloží,povinnost nahradit náklady řízení paušální částkou,4757a8dbd7004648a2bc240488eaf387
správní orgán,přizná,náhradu v řízení účelně vynaložených nákladů,4757a8dbd7004648a2bc240488eaf387
správní orgán,přizná,náhradu poměrné části těchto nákladů,4757a8dbd7004648a2bc240488eaf387
vlastník věci,může odvolat,proti výroku o zabrání věci,4afb386685044d33b58b818f92530d64
vlastník věci,může odvolat,proti náhradní hodnoty,4afb386685044d33b58b818f92530d64
"ten, kdo schválenou dohodu o narovnání uzavřel",může odvolat,proti rozhodnutí o schválení dohody o narovnání,4afb386685044d33b58b818f92530d64
zákonný zástupce,může odvolat,proti rozhodnutí o schválení dohody o narovnání,4afb386685044d33b58b818f92530d64
předseda rozkladové komise,musí splňovat,požadavky podle odstavce 1,b14f1681b5324e15bfe22fd7988cccf9
osoba projednávající přestupek příkazem na místě,nemusí splňovat,požadavky podle odstavce 1,b14f1681b5324e15bfe22fd7988cccf9
ministr,nemusí splňovat,požadavky podle odstavce 1,b14f1681b5324e15bfe22fd7988cccf9
vedoucí jiného ústředního správního úřadu,nemusí splňovat,požadavky podle odstavce 1,b14f1681b5324e15bfe22fd7988cccf9
příslušný správní orgán,zruší,rozhodnutí o přestupku,52a702129593461ebebf4c0629a46aeb
příslušný správní orgán,zruší,rozhodnutí o přestupku,52a702129593461ebebf4c0629a46aeb
přezkumné řízení,se zahájí,do 3 měsíců,52a702129593461ebebf4c0629a46aeb
přezkumné řízení,se zahájí,nejpozději do 3 let,52a702129593461ebebf4c0629a46aeb
odvolací správní orgán,přezkoumává,napadené rozhodnutí,1987821241eb47ef982d0e9c3a15dd25
odvolací správní orgán,nemůže změnit,výrok napadeného rozhodnutí o správním trestu,1987821241eb47ef982d0e9c3a15dd25
odvolací správní orgán,nemůže změnit,výrok o náhradě škody,1987821241eb47ef982d0e9c3a15dd25
odvolací správní orgán,nemůže změnit,výrok o vydání bezdůvodného obohacení,1987821241eb47ef982d0e9c3a15dd25
přezkumné řízení,nelze zahájit,po uplynutí 3 let od právní moci rozhodnutí o přestupku,8d803feddb684bab9b18c97d0a739cbc
přezkumné řízení,lze zahájit,nejpozději do 6 měsíců od právní moci tohoto příkazu,8d803feddb684bab9b18c97d0a739cbc
podnět k provedení přezkumného řízení,vyřizuje,"správní orgán, který vydal příkaz na místě",8d803feddb684bab9b18c97d0a739cbc
správní orgán,sdělí,"skutečnost, že",8d803feddb684bab9b18c97d0a739cbc
stavební zákon,upravuje,podmínky podle § 111,c76090acb2eb4835bff4d0d458a954c7
předseda komise,musí mít,vysokoškolské vzdělání v magisterském studijním programu právo a právní věda,c76090acb2eb4835bff4d0d458a954c7
předseda komise,musí mít,právo,c76090acb2eb4835bff4d0d458a954c7
předseda komise,musí mít,bezpečnostně právní studia,c76090acb2eb4835bff4d0d458a954c7
předseda komise,musí mít,z,c76090acb2eb4835bff4d0d458a954c7
přestupků,nelze pověřit,komisi rady obce,9086f13be64f4acda3a4daf26402cd95
ústředním správním úřadem ve věci přestupků,je,ústřední správní úřad,9086f13be64f4acda3a4daf26402cd95
ústřední správní úřad,náleží,úsek státní správy,9086f13be64f4acda3a4daf26402cd95
ministerstvo vnitra,je,ústředním správním úřadem ve věci přestupků,9086f13be64f4acda3a4daf26402cd95
prezident republiky,uděluje,am,9086f13be64f4acda3a4daf26402cd95
zákon č. 250/2016 sb.,stanoví,pravomocná rozhodnutí o přestupku se zapisují do evidence přestupků,96949339b1714d03af9716a8467566a1
správní orgán,zapisuje,údaje do evidence přestupků,96949339b1714d03af9716a8467566a1
rejstřík trestů,zveřejní,podobu elektronického formuláře,96949339b1714d03af9716a8467566a1
obecní policie,provádí,zápis obecní úřad,96949339b1714d03af9716a8467566a1
osoba,podá,námitku,4d23e1e99e554222bfa3e307fb2ac3f7
správní orgán,opraví,údaje v evidenci přestupků,4d23e1e99e554222bfa3e307fb2ac3f7
správní orgán,vyrozumí,"osobu, která námitku podala",4d23e1e99e554222bfa3e307fb2ac3f7
úřední osoba,musí prokázat,odbornou způsobilost zkouškou,4d23e1e99e554222bfa3e307fb2ac3f7
Ministerstvo vnitra,může pověřit,státní příspěvkovou organizaci,4d23e1e99e554222bfa3e307fb2ac3f7
zákon č. 250/2016 sb.,upravuje,odpovědnost za přestupky,0f81aeae202f495988a86116f3f4e32b
zákon č. 250/2016 sb.,upravuje,řízení o přestupcích,0f81aeae202f495988a86116f3f4e32b
část pátá zákona č. 237/1995 sb.,upravuje,hromadnou správu autorských práv,0f81aeae202f495988a86116f3f4e32b
část pátá zákona č. 237/1995 sb.,upravuje,práva autorskému právu příbuzných,0f81aeae202f495988a86116f3f4e32b
zákon č. 279/1995 sb.,mění,zákon č.,0f81aeae202f495988a86116f3f4e32b
zákon č. 250/2016 sb.,upravuje,odpovědnost za přestupky,1043c13d1b4d400d82ee18f43190c431
zákon č. 250/2016 sb.,stanoví,druh a výměru sankce,1043c13d1b4d400d82ee18f43190c431
ustanovení,použijí,druh a výměru správního trestu,1043c13d1b4d400d82ee18f43190c431
řízení o přestupku,dokončí,podle dosavadních zákonů,1043c13d1b4d400d82ee18f43190c431
zákon č. 250/2016 Sb.,upravuje,odpovědnost za přestupky,ecee6a1e4fe34ed5af00d62ae4e0bc19
zákon č. 250/2016 Sb.,upravuje,řízení o přestupcích,ecee6a1e4fe34ed5af00d62ae4e0bc19
zákon č. 254/2001 Sb.,upravuje,vodní zákon,ecee6a1e4fe34ed5af00d62ae4e0bc19
zákon č. 265/2001 Sb.,mění,zákon č. 141/1961 Sb.,ecee6a1e4fe34ed5af00d62ae4e0bc19
zákon č. 265/2001 Sb.,mění,trestní řád,ecee6a1e4fe34ed5af00d62ae4e0bc19
zákon č. 250/2016 Sb.,upravuje,odpovědnost za přestupky,4a74898683c74cc0b3640de412c90ed1
zákon č. 250/2016 Sb.,upravuje,řízení o přestupcích,4a74898683c74cc0b3640de412c90ed1
stavební zákon,upravuje,zákon č. 200/1990 Sb.,4a74898683c74cc0b3640de412c90ed1
stavební zákon,upravuje,zákon č. 40/1964 Sb.,4a74898683c74cc0b3640de412c90ed1
část devátá zákona č. 436/2004 Sb.,upravuje,některé zákony,4a74898683c74cc0b3640de412c90ed1
zákon č. 250/2016 Sb.,upravuje,odpovědnost za přestupky,e580e144ccb54501a11b1fa1a6e7462e
zákon č. 250/2016 Sb.,upravuje,řízení o přestupcích,e580e144ccb54501a11b1fa1a6e7462e
stavební zákon,upravuje,právo autorské,e580e144ccb54501a11b1fa1a6e7462e
stavební zákon,upravuje,práva související s právem autorským,e580e144ccb54501a11b1fa1a6e7462e
stavební zákon,upravuje,změnu některých zákonů,e580e144ccb54501a11b1fa1a6e7462e
zákon č. 250/2016 Sb.,upravuje,odpovědnost za přestupky,669082330da14d95bc142afba4bfabc4
zákon č. 250/2016 Sb.,upravuje,řízení o přestupcích,669082330da14d95bc142afba4bfabc4
zákon č. 392/2005 Sb.,mění,zákon č. 258/2000 Sb.,669082330da14d95bc142afba4bfabc4
zákon č. 258/2000 Sb.,upravuje,ochranu veřejného zdraví,669082330da14d95bc142afba4bfabc4
zákon č. 411/2005 Sb.,mění,zákon č. 361/2000 Sb.,669082330da14d95bc142afba4bfabc4
zákon č. 250/2016 Sb.,upravuje,odpovědnost za přestupky,ddced0e2e1a742f78e5c319e16b4831d
zákon č. 250/2016 Sb.,upravuje,řízení o přestupcích,ddced0e2e1a742f78e5c319e16b4831d
zákon č. 216/2002 Sb.,upravuje,ochranu státních hranic,ddced0e2e1a742f78e5c319e16b4831d
zákon č. 259/2002 Sb.,mění,zákon č. 84/1990 Sb.,ddced0e2e1a742f78e5c319e16b4831d
zákon č. 311/2002 Sb.,mění,zákon č. 553/1991 Sb.,ddced0e2e1a742f78e5c319e16b4831d
zákon č. 250/2016 Sb.,upravuje,odpovědnost za přestupky,6c2464f2372d43ee869f21aefc6db60b
zákon č. 250/2016 Sb.,upravuje,řízení o přestupcích,6c2464f2372d43ee869f21aefc6db60b
stavební zákon,upravuje,část pátá,6c2464f2372d43ee869f21aefc6db60b
zákon č. 226/2006 Sb.,mění,zákon č. 111/1994 Sb.,6c2464f2372d43ee869f21aefc6db60b
zákon č. 226/2006 Sb.,mění,zákon č. 56/2001 Sb.,6c2464f2372d43ee869f21aefc6db60b
zákon č. 250/2016 Sb.,upravuje,odpovědnost za přestupky,dcddd668c341446aa6b5f0c7de13c524
zákon č. 250/2016 Sb.,upravuje,řízení o přestupcích,dcddd668c341446aa6b5f0c7de13c524
část pátá zákona č. 134/2006 Sb.,mění,zákon č. 359/1999 Sb.,dcddd668c341446aa6b5f0c7de13c524
část pátá zákona č. 134/2006 Sb.,mění,zákon č. 94/1963 Sb.,dcddd668c341446aa6b5f0c7de13c524
zákon č. 250/2016 sb.,upravuje,odpovědnost za přestupky,01bd2ac21c4a4b4e85e06ab76e35a232
zákon č. 250/2016 sb.,upravuje,řízení o přestupcích,01bd2ac21c4a4b4e85e06ab76e35a232
stavební zákon,upravuje,výbušniny,01bd2ac21c4a4b4e85e06ab76e35a232
stavební zákon,upravuje,státní báňská správa,01bd2ac21c4a4b4e85e06ab76e35a232
část osmnáctá zákona č. 129/2008 sb.,upravuje,výkon zabezpečovací detence,01bd2ac21c4a4b4e85e06ab76e35a232
zákon č. 250/2016 Sb.,upravuje,odpovědnost za přestupky,8f27306946924d2ebbcca2dcea191de2
zákon č. 250/2016 Sb.,upravuje,řízení o přestupcích,8f27306946924d2ebbcca2dcea191de2
část druhá zákona č. 237/2012 Sb.,mění,zákon č. 99/2004 Sb.,8f27306946924d2ebbcca2dcea191de2
část druhá zákona č. 237/2012 Sb.,mění,zákon o rybářství,8f27306946924d2ebbcca2dcea191de2
část druhá zákona č. 237/2012 Sb.,mění,výkon rybářského práva,8f27306946924d2ebbcca2dcea191de2
zákon č. 250/2016 Sb.,upravuje,odpovědnost za přestupky,270ceae1aea5493aa510ea9d0df6dc86
zákon č. 250/2016 Sb.,upravuje,řízení o přestupcích,270ceae1aea5493aa510ea9d0df6dc86
stavební zákon,upravuje,přestupky,270ceae1aea5493aa510ea9d0df6dc86
zákon č. 388/1991 Sb.,upravuje,státní fond životního prostředí České republiky,270ceae1aea5493aa510ea9d0df6dc86
část druhá zákona č. 150/2010 Sb.,mění,zákon č. 254/2001 Sb.,270ceae1aea5493aa510ea9d0df6dc86
zákon č. 250/2016 sb.,upravuje,odpovědnost za přestupky,f9b161976caf4a9384e300bd997a51a5
zákon č. 250/2016 sb.,upravuje,řízení o přestupcích,f9b161976caf4a9384e300bd997a51a5
stavební zákon,upravuje,změnu zákona č. 156/2000 sb.,f9b161976caf4a9384e300bd997a51a5
stavební zákon,upravuje,ověřování střelných zbraní,f9b161976caf4a9384e300bd997a51a5
zákon č. 250/2016 sb.,upravuje,odpovědnost za přestupky,8f561a81138b4166ba06d260ecd24204
zákon č. 250/2016 sb.,upravuje,řízení o přestupcích,8f561a81138b4166ba06d260ecd24204
vyhláška č. 231/1996 sb.,stanoví,paušální částka nákladů řízení o přestupcích,8f561a81138b4166ba06d260ecd24204
vyhláška č. 340/2003 sb.,mění,vyhlášku č. 231/1996 sb.,8f561a81138b4166ba06d260ecd24204
stavební zákon,upravuje,stavební zákonní politiky územního rozvoje a vydání nadřazené územně plánovací dokumentace,c1bf8c098bd2412a87386482bbe48c01
dotčený orgán,může uplatňovat,nové stanovisko,c1bf8c098bd2412a87386482bbe48c01
dotčený orgán,může uplatňovat,vyjádření,c1bf8c098bd2412a87386482bbe48c01
dotčený orgán,může uplatňovat,závazné stanovisko,c1bf8c098bd2412a87386482bbe48c01
stavba,rozumí se,"stavební dílo, které vzniká stavební nebo montážní činností ze stavebních výrobků, materiálů nebo konstrukcí za účelem užívání na určitém místě",cc50f3d6e66c49389a84b18087c36409
stavba,považuje se,výrobek plnící funkci stavby,cc50f3d6e66c49389a84b18087c36409
stavby,jsou,"drobné, které jsou uvedeny v příloze č. 1 k tomuto zákonu",cc50f3d6e66c49389a84b18087c36409
stavby,jsou,"jednoduché, které jsou uvedeny v příloze č.",cc50f3d6e66c49389a84b18087c36409
stavební zákon,upravuje,působnost orgánů stavební správy,b6d495f7b56848edb0f880948023c3f3
stavební zákon,upravuje,působnost orgánů územního plánování,b6d495f7b56848edb0f880948023c3f3
stavební zákon,upravuje,působnost orgánů územní samosprávy,b6d495f7b56848edb0f880948023c3f3
stavební zákon,stanoví,cíle územního plánování,b6d495f7b56848edb0f880948023c3f3
stavební zákon,stanoví,úkol,b6d495f7b56848edb0f880948023c3f3
stavební zákon,vymezuje,územně plánovací dokumentaci,76e2b6c0f70a45958d2ec5aae4a276eb
stavební zákon,vymezuje,stavby,76e2b6c0f70a45958d2ec5aae4a276eb
veřejně prospěšným opatřením,rozumí se,opatření nestavební povahy,76e2b6c0f70a45958d2ec5aae4a276eb
veřejně prospěšným opatřením,slouží,snižování nebezpečí v území,76e2b6c0f70a45958d2ec5aae4a276eb
veřejně prospěšným opatřením,slouží,vytvá,76e2b6c0f70a45958d2ec5aae4a276eb
stavební zákon,považuje se,přístavba,b94ef0fb2e85440aa8ef0f154ca93f9d
stavební zákon,považuje se,stavební úprava,b94ef0fb2e85440aa8ef0f154ca93f9d
změnou dokončené stavby,rozumí se,změna v užívání stavby,b94ef0fb2e85440aa8ef0f154ca93f9d
změnou dokončené stavby,rozumí se,způsobu užívání stavby,b94ef0fb2e85440aa8ef0f154ca93f9d
změnou dokončené stavby,rozumí se,provoz,b94ef0fb2e85440aa8ef0f154ca93f9d
stavební zákon,považuje se,plynu,bdc1f13899a74e3889d31e011bc16736
stavební zákon,považuje se,produktovody,bdc1f13899a74e3889d31e011bc16736
stavební zákon,považuje se,elektronické komunikace,bdc1f13899a74e3889d31e011bc16736
